uid,id.orig_p,id.resp_p,proto,service,true_label,predicted_label,confidence,correct
CpmymK3lTa4bTZRY4i,3447,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYlu3f199DGE4USvod,3448,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfO1GZVplGcBvpTl4,3449,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cv6aBZ1NVVvkTS4kFe,3450,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRWmQD4EOkh3f2LApg,3451,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXUq4p4n1audPZq0h6,3452,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRJ8Qj2JI3QIsNbpx9,3453,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CcieUA4UEb0IAotsW6,3454,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CdoQFQ3PUlHbOtlaSg,3455,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEF1YGpwvbG7bsC38,3456,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXjyMm19ocoETjR8ak,3457,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CeQMuDTnhexoBDPKi,3458,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4elTu1b2lYqovJtzk,3459,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9hhBV2PokxKgEILij,3460,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZSxho2gACr3oLRKC9,3461,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFbjeo4RoCY4r8SBZd,3462,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CiFEs69lbQIE9iJoj,3463,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cime9q3aMTl3WM5QU5,3464,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEq2DN3iOxah5X4nze,3465,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrTgQI1D2bQBOQ2Jdd,3466,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVR4nJ3EzCRHaOWAU1,3467,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cc255V3KqqlsvcTwb4,3468,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1RDqa2GcOOLvvmWKe,3469,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuhEcLwtRHVd8O3X5,3470,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIkMwp2FyOzzcWVaK7,3471,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cxb23w2SCZ80zio5uc,3472,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CV00oA11jPY16ugnZ5,3473,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSi3EY2isJmypDiEgi,3474,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cunp7d4uOgRXafCgok,3475,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CoVUPOwQNj6SH2rR3,3476,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCPD9q2jd1RvoeELl6,3477,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C63MdZ2m7aKW7H6rx7,3478,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuUrwT1xhe2XsmVCy3,3479,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CV1Pq71RDWBkbgG7Vf,3480,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cg4I3k4GVr1gdCtGAe,3481,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFKVNl2loMKFqoV6z5,3482,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CblGPK3XwogEEdpAy5,3483,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CB1N8x2HT3yLMMA3Zj,3484,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJ28DN3ifXG2g5KuX4,3485,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCtGVDqEaT5tAaLSd,3486,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cfns2m42nd6RfRAIS,3487,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRrXgk4AAaauP8fjj9,3488,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CGoxCC4gHolhPYyzPf,3489,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDj0eMZQuGqfnWhpa,3490,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4HHWZ1dwdNAHjIQJa,3491,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrOnui3nvevWdX1YMb,3492,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPMJJ63UxN05esPGu6,3493,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJcJXM2aDFSgD0UPjl,3494,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0rqdW1BRcJEAszRh9,3495,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CztWMFcTf83Z8r8j8,3496,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cc8hMz21eH8cLNvJI7,3497,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CMgadi2xbIXk9jXcad,3498,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CaQkze2flO5uDeqhJ,3499,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1sWTPqszrDs6PvO8,3500,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5F4G82i5t0KPhfhW4,3501,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLUpeE2rNfkWyi8Qqj,3502,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ce8AQv2GUejGemBcc1,3503,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2g1V41U49nXyT4Pq5,3504,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXGkgc1IdSGd5dOOh7,3505,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPiUKq4ioiWFnhUZP,3506,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCxz45GTdF9F2NLD3,3507,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKGZ6d2p9t8qNNxR9c,3508,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ce8eVI1FlIAucgawNe,3509,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIvhx14WWKJvhXCZb4,3510,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKE6122Ki0gdVSBKW2,3511,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0NwMt4ltXj9mgNmlh,3512,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDNhqexCNT6OiTE6g,3513,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CndHSU2tirwIBR0BN6,3514,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZ2OVj2F2fAn4K7Fz5,3515,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1EZJIO73eeDq94Ua,3516,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CK16Hi3fjwMG8Cakki,3517,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkeTCwVr1GIPtXI5e,3518,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJl17h2EYY2dQnzgV4,3519,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4DZFs1SXjP08dIFse,3520,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cl5UIC3Jk0UOiA2Cp8,3521,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CQCW8z3zLGv1qjO5If,3522,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0D7Fu36Z0SKoHcxR1,3523,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkNNpg3So0SVB3yy49,3524,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWTE1B2mQVfGfOIrPl,3525,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CdLc0f4YlgbJ8BAtrf,3526,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXyc3g3jzPpPKU7eA5,3527,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsWGiX2DpkgEW0tON3,3528,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEBdgB1tP8NHA1wmx6,3529,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C64a481XvqqspgdiQ9,3530,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXYmmo3PcOmxg3eIN3,3531,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLejfq3R8dHJX6gXYg,3532,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqBLlB4iwk7i5QxMY9,3533,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVOAZu1rdHIjZkGBX2,3534,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAbgqf2nylLaJ3AxD7,3535,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CW23dE2Zf8zypFD4Nk,3536,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cp86OF2L0KogYrbi1d,3537,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9aHKd2i5GjgksaSal,3538,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C53YUE4t8Nv0ogvAda,3539,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CnEfe71ryJO1lQXYl,3540,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CI0ftj1xg8DkLRvsQ3,3541,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CxhaPn1GHaiH8OyTu4,3542,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJxuWD4F2YMBPyLhtb,3543,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CpOBe7dINP4hedmeh,3544,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIXMr5IFvX7heRtx8,3545,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrteJcrLMIezmDQLb,3546,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSwK9d2u6YCWfy8FZ4,3547,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSANyhDxHuZi5MvMl,3548,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C40ePv4UN2mFza4cI6,3549,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ce4N05Og5cbjc5s8d,3550,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CcIxOK1VfwQBXJmToi,3551,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cj9iHu3Gn8ueGkPngd,3552,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjLdaY18SS0iAXWia5,3553,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvXDEt3yWDqlW58pLl,3554,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZdjJ3DfjeIeSQ5H4,3555,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFRN5ZHCjD05ctyZh,3556,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsVF2C2wDiEEodvOqf,3557,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Czz1hc2Vmi62wFwXh7,3558,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CX4SaY3NWrYSk71K9l,3559,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cw1tg52wu4aZxitJke,3560,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbL2mU2Z8SnyZKN3Zd,3561,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkNSax1ytMELWVZ1d,3562,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cp0ggR29ZJpkIteSi,3563,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVT3qvNJJXd3kSVY3,3564,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKQoFQ1MLHcRd4cGfg,3565,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4rdsXDsvYgrSziHa,3566,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRJBId1J6bxtXiSXu4,3567,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8R3AE19bis30oNmo5,3568,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjxXux4Oeuq5mtqVa1,3569,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CgQex11kNcDD2uppwg,3570,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9jPKv3I50jgMBnR2,3571,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4Ze971VdqGJOtTJX5,3572,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2Aosd4GT9d4bp2kMc,3573,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEf3oyROkwVcb8vJi,3574,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C6XfpJcwnzSTZbucl,3575,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfuLji2wImDC0pCZ2a,3576,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8vK673SA6hu1ijBG2,3577,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8bFBs3IL321o3nTzg,3578,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CA1EJ34xEm19zGAuM8,3579,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CK4dLu4xwmqCdsdXC7,3580,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1Ryvl3Yx8kib4iCIc,3581,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyTQwb3S6JkKElBES9,3582,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CX1hHG3EPSeUzlobv9,3583,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CH11112arlJiCgs0w3,3584,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfXL8q3Y2FsOReanw9,3585,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cq45mJgBMVKTGXN53,3586,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C6urnv4BzUjTYACNnc,3587,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvKwqp2COU6s1J4646,3588,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C6Jvnd3AFGu5y62amb,3589,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CMEptq28NsSJC5q8Zh,3590,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CQXzPcR21RDjGbWb5,3591,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1eyyv1rdM26oSiA91,3592,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CK8AhA4fYVhBymDYRc,3593,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEzC1746TukMxos0H8,3594,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CUkdcx65eDKU4Mtll,3595,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CnQe0m4hO20OpxaM38,3596,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CptQeMnC4KZJOnmv3,3597,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqV94v3jG3kIKrDXNj,3598,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXb6rIAV1oExk9g57,3599,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CBWzhj3Oiq57QJOMt3,3600,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClG7ZP1hnPqCD6Mpn3,3601,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cxh1Tx1pZSPTc1fNBh,3602,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRytK841tyzDzZZ9j5,3603,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Czr6HQ2AcAWwn17SW,3604,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKIMv53mJPr71tqvi5,3605,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDWzloBMclY24ru36,3606,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1Nzma3c26DXY1Y3bj,3607,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CphBSiOcgiOXoaqDk,3608,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CnyfhUAap8n6tai6i,3609,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C35Sfr4Oc40nF0sfFg,3610,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9EccYUD2bXy8pM5j,3611,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTC72wy5hmMsDAaBl,3612,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ca54qm1u66IbqCiIai,3613,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CGDJbK1iDMsDq8SO1k,3614,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COwz3E23FJkNMTtku6,3615,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuUcd628PnkcPe2dV4,3616,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CaQwKi4ycpiYiDSCE,3617,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDUsjP3s0EelMz9qWl,3618,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVhRLhFfyGtdNGtO3,3619,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSxPis3fdGx3FsLNc3,3620,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtRPQH3I71vM6BRCtl,3621,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C3eSXJ3KOpBofsVDzc,3622,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSVRJK108O1fMxOwql,3623,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C6QkKV2FLQ7uqPXIHh,3624,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvgQy32EGXsCgv7bm9,3625,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CcD5ZU1u4aLblcNPLb,3626,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CG1T5R2KrIXXnroip7,3627,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEMIbg22hOY1YTiFn8,3628,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8mK7p27sJKTP8XlHf,3629,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtwxNv1VZHaQzwMtFh,3630,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKYMan4IbawZlU6CI3,3631,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cfqa1D1ztXGHyuNyR2,3632,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CB08Wm32MV0Sne9ry1,3633,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIOLUx3JeGNz6liZNd,3634,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPFCQyWPvaTExT1p5,3635,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTdio22Z3AiwJVntU2,3636,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cng4Yz2jD6Su07YzVj,3637,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJragf31ENmi7wMuJh,3638,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cf2aTW2tg0K8KxZCSb,3639,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsQJJI3p4frCHEWh2l,3640,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0SEAn3jjGLSHshwK4,3641,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqBPAM3DzTuNwbXmfd,3642,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1iNJs6vX4Pc35Oy9,3643,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRQeEU3N5Nkzbcetq7,3644,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ck8ict1Q2Wt2EusfFh,3645,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4rNf53x4xMwqaQHl5,3646,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CukItc2ASr9uMgCFH,3647,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5wKH12j7PmuVeuBpk,3648,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CoKqay1gxluKP5UXu2,3649,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClikmE2JiIek1d0td9,3650,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVM1x21DQK317OfyFf,3651,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C3kfe12xcJiQkX0Qx6,3652,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CwpvpV20fcBrEshZx4,3653,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvGFCY1lkb2qsROQR8,3654,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CUpm2F3hxAWEpvy95j,3655,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0PRhy6fuMxiCHO2i,3656,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C214mK3Q1L88MTGwl7,3657,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDXgYm2F0goyuzLKH5,3658,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEFTcO1jrTiOYsuEya,3659,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cfzh1m2JTDjCYrZKd,3660,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrHrpa3VEvljDphQHg,3661,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CzMxAU5PR0uB4KBj3,3662,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CumvwC40TnWjUO6iH3,3663,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
ChFklo3EAn8pfzh1b4,3664,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvYvHpBcoaqATNyq,3665,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CiHXXARWp3pvEyUja,3666,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CA1dnE1EzxuU793VH6,3667,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYO2zK1EgXV8JxgKJb,3668,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqsxoE2FGjdT5mAz5b,3669,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtSSPB1INWUkz44D0e,3670,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C3qhMD2f6hZfkN1Dm9,3671,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2tvvuV66ANT1iZE5,3672,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C873ID1mHaTK2dlSge,3673,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cgrmba1xMLuEsBfLik,3674,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTZgir1HAyml7LHfKj,3675,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWBAUc3RX3DL2ydbuc,3676,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkQA7F2tD5BIBgzqZd,3677,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cg3G0fstYoaLaIgC9,3678,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRcUmL7JhEWg7q3Hb,3679,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbXW743k8Z5q0qf8h7,3680,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuwxASAhZuR1FTXM7,3681,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWrTex1B0UwLf7wnxh,3682,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cop0Wr3er3GPpGwjc2,3683,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWN2oc3wAE6YQvAleh,3684,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfmZS82vI96BbEDPZh,3685,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtTUs3lGGG2eEr7G5,3686,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CmyQl93scxq2pTFkvd,3687,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0Q7Rb1n3kxDr5a355,3688,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CGRqsO3BFYj8wPuqf9,3689,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5DvlN1Dt5ujvUr4ji,3690,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCmRBp3hZx1wQSnnAl,3691,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ct78oF3zrDLaq4VHJ3,3692,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLwyKgBNB84EUbe7g,3693,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVOYPK1Atcc9W5dACh,3694,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjxGd22agN1OdSsao,3695,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
